course_code,course_name,credits,day,start_time,end_time,room,lecturer,exam_date,exam_session
LAW2101,CIVIL AND COMMERCIAL CODE : PROPERTY,3,TU,13:30,15:20,KLB 301,ASSOC.PROF.JUTAMAS; ASST.PROF.DR.MONTICHA; ASSOC.PROF.PIMJAI; ASST.PROF.DR.SATCHAWAT,19-10-25,B
LAW2102,CIVIL AND COMMERCIAL CODE: OBLIGATION,3,TU,15:30,17:20,KLB 201,ASSOC.PROF.NIVAT W.,28-10-25,A
LAW2102,CIVIL AND COMMERCIAL CODE: OBLIGATION,3,TU,11:30,13:20,KLB 201,ASSOC.PROF.NIVAT W.; ASSOC.PROF.PRAMOTE; ASST.PROF.PATTARAWAN,28-10-25,A
LAW2103,CIVIL AND COMMERCIAL CODE:,2,M,13:30,15:20,VKB 401,,18-10-25,A
LAW2103,CIVIL AND COMMERCIAL CODE:,2,W,15:30,17:20,KLB 301,ASST.PROF.KANOKWAN,18-10-25,A
LAW2104,CONSTITUTIONAL LAW AND POLITICAL,3,TH,11:30,13:20,KLB 201,ASSOC.PROF.DR.PHUNTHEP; ASST.PROF.NITINUT,17-10-25,B
LAW2104,CONSTITUTIONAL LAW AND POLITICAL,3,TH,15:30,17:20,VPB 301,ASSOC.PROF.DR.PHUNTHEP; ASST.PROF.NITINUT; ASSOC.PROF.DR.PAWARIT,17-10-25,B
LAW2105,"CIVIL AND COMMERCIAL CODE : SALE, EXCHANGE, SEC. 1",2,TH,9:30,11:20,KLB 301,ASST.PROF.DR.MONTICHA; ASST.PROF.DR.SATCHAWAT,29-10-25,A
LAW2105,"CIVIL AND COMMERCIAL CODE : SALE, EXCHANGE, SEC. 1",2,W,9:30,11:20,KLB 501,ASST.PROF.DR.MONTICHA; ASST.PROF.DR.SATCHAWAT; ASSOC.PROF.JUTAMAS; ASST.PROF.NATKRITTA; DR.WORAPOJ,29-10-25,A
LAW2106,CRIMINAL LAW 1,3,F,11:30,13:20,KLB 201,ASSOC.PROF.RUANGYOTE; ASSOC.PROF.PRATUENG; DR.NADDAPA,22-10-25,B
LAW2106,CRIMINAL LAW 1,3,M,9:30,11:20,KLB 501,ASSOC.PROF.RUANGYOTE; ASSOC.PROF.PRATUENG; DR.NADDAPA,22-10-25,B
LAW2107,CRIMINAL LAW 2,2,W,9:30,11:20,VPB 501,ASST.PROF.NOPPONG; DR.NADDAPA,27-10-25,B
LAW2107,CRIMINAL LAW 2,2,TH,13:30,15:20,VPB 501,ASST.PROF.NOPPONG; DR.NADDAPA,27-10-25,B
LAW2108,CIVIL AND COMMERCIAL CODE : HIRE OF,2,W,9:30,11:20,KLB 301,ASSOC.PROF.JARAL L.,20-10-25,B
LAW2108,CIVIL AND COMMERCIAL CODE : HIRE OF,2,TU,13:30,15:20,VPB 501,ASSOC.PROF.JARAL L.; ASST.PROF.DR.MONTICHA,20-10-25,B
LAW2109,"CIVIL AND COMMERCIAL CODE : LOAN, DEPOSIT,",2,TU,11:30,13:20,KLB 501 CHOTCHAWAN,ASST.PROF.DR.CHOMPHUNUD,21-10-25,B
LAW2109,"CIVIL AND COMMERCIAL CODE : LOAN, DEPOSIT,",2,W,11:30,13:20,KLB 501,ASST.PROF.DR.CHOMPHUNUD; ASSOC.PROF.PIMJAI,21-10-25,B
LAW2110,"CIVIL AND COMMERCIAL CODE : SURETYSHIP,",2,W,13:30,15:20,KLB 501,ASST.PROF.DR.SATCHAWAT,20-10-25,A
LAW2110,"CIVIL AND COMMERCIAL CODE : SURETYSHIP,",2,M,11:30,13:20,KLB 301,ASST.PROF.DR.SATCHAWAT; ASSOC.PROF.PRASERT; ASST.PROF.DR.CHANOKPORN,20-10-25,A
LAW2111,"CIVIL AND COMMERCIAL CODE : AGENCY,",2,W,9:30,11:20,KLB 401,ASST.PROF.DR.PREEDA,15-10-25,B
LAW2111,"CIVIL AND COMMERCIAL CODE : AGENCY,",2,TH,11:30,13:20,KLB 401,ASST.PROF.DR.PREEDA; ASST.PROF.DR.CHANOKPORN,15-10-25,B
LAW2112,CIVIL AND COMMERCIAL CODE : INSURANCE,2,TH,9:30,11:20,KLB 501,ASSOC.PROF.SUMATE; ASST.PROF.KANOKWAN,27-10-25,B
LAW2112,CIVIL AND COMMERCIAL CODE : INSURANCE,2,W,13:30,15:20,VKB 401,ASSOC.PROF.SUMATE; ASST.PROF.KANOKWAN; ASSOC.PROF.DR.PRAPHASRI,27-10-25,B
LAW2113,"CIVIL AND COMMERCIAL CODE : BILLS, CURRENT",2,W,11:30,13:20,VKB 501,ASST.PROF.NATKRITTA,15-10-25,A
LAW2113,"CIVIL AND COMMERCIAL CODE : BILLS, CURRENT",2,M,7:30,9:20,VPB 401,ASST.PROF.NATKRITTA; ASSOC.PROF.DR.PHUNTHEP,15-10-25,A
LAW2116,BUSINESS LAW,3,TU,11:30,13:20,LOB 2301,ASST.PROF.DR.SLIN,21-10-25,A
LAW2116,BUSINESS LAW,3,M,13:30,15:20,LOB 2401,ASST.PROF.DR.SLIN; DR.NADDAPA,21-10-25,A
LAW3001,"(LA301,LW301) CRIMINAL LAW 3",3,TU,13:30,15:20,KLB 201,ASSOC.PROF.SUDHINI,20-10-25,A
LAW3001,"(LA301,LW301) CRIMINAL LAW 3",3,W,15:30,17:20,KLB 501,ASSOC.PROF.SUDHINI; ASSOC.PROF.RUANGYOTE; ASSOC.PROF.JARAL L.; ASST.PROF.DR.CHANOKPORN,20-10-25,A
LAW3002,"(LA302,LW310)CIVIL AND COMMERCIAL CODE :",2,M,13:30,15:20,KLB 401,ASSOC.PROF.PIMJAI; ASST.PROF.DR.RATTHASAK,29-10-25,B
LAW3002,"(LA302,LW310)CIVIL AND COMMERCIAL CODE :",2,M,11:30,13:20,VKB 301,ASSOC.PROF.PIMJAI; ASST.PROF.DR.RATTHASAK; ASSOC.PROF.TEERA; ASST.PROF.DR.SITTIPAK,29-10-25,B
LAW3003,"(LA303,LW304) CIVIL AND COMMERCIAL CODE :",3,TU,9:30,11:20,VKB 301,ASST.PROF.DR.DONAPORN,15-10-25,A
LAW3003,"(LA303,LW304) CIVIL AND COMMERCIAL CODE :",3,M,7:30,9:20,VKB 501,ASST.PROF.DR.DONAPORN; ASST.PROF.SIRIPORN; ASST.PROF.DR.NANTHARAT,15-10-25,A
LAW3004,"(LA304,LW305) LAW ON COURT ORGANIZATION",2,W,11:30,13:20,VKB 301,ASST.PROF.DR.PORNPROM,17-10-25,B
LAW3004,"(LA304,LW305) LAW ON COURT ORGANIZATION",2,TH,11:30,13:20,KLB 301,ASST.PROF.DR.PORNPROM; ASSOC.PROF.PATCHARADA,17-10-25,B
LAW3005,"(LA305,LW306)CIVIL PROCEDURE CODE 1",3,F,13:30,15:20,VKB 401,DR.PICH,28-10-25,A
LAW3005,"(LA305,LW306)CIVIL PROCEDURE CODE 1",3,W,7:30,9:20,VPB 301,DR.PICH; ASST.PROF.SOONTHORN; ASST.PROF.DR.NANTHARAT,28-10-25,A
LAW3006,"(LA306,LW308) CRIMINAL PROCEDURE CODE 1",3,TU,11:30,13:20,VKB 301,,24-10-25,B
LAW3006,"(LA306,LW308) CRIMINAL PROCEDURE CODE 1",3,TH,9:30,11:20,VPB 401,ASST.PROF.DR.TEERANI; ASST.PROF.PATTARAWAN,24-10-25,B
LAW3007,"(LA307,LW307) CIVIL PROCEDURE CODE 2",3,W,13:30,15:20,VPB 301,ASST.PROF.DR.NANTHARAT,18-10-25,B
LAW3007,"(LA307,LW307) CIVIL PROCEDURE CODE 2",3,TH,13:30,15:20,KLB 401,ASST.PROF.DR.NANTHARAT; DR.PICH,18-10-25,B
LAW3008,"(LA308,LW309) CRIMINAL PROCEDURE CODE 2",3,W,9:30,11:20,VKB 501,ASST.PROF.DR.TEERANI,29-10-25,A
LAW3008,"(LA308,LW309) CRIMINAL PROCEDURE CODE 2",3,TH,9:30,11:20,VPB 301,ASST.PROF.DR.TEERANI; ASST.PROF.PATTARAWAN,29-10-25,A
LAW3009,"(LA309,LW311) CIVIL AND COMMERCIAL CODE :",3,TH,9:30,11:20,VPB 201,ASST.PROF.DR.PREEDA,19-10-25,A
LAW3009,"(LA309,LW311) CIVIL AND COMMERCIAL CODE :",3,M,11:30,13:20,VPB 501,ASST.PROF.DR.PREEDA; ASST.PROF.SIRIPORN; ASST.PROF.DR.NANTHARAT,19-10-25,A
LAW3010,"(LA310,LW313) BANKRUPTCY AND",2,TU,13:30,15:20,VKB 501,ASST.PROF.DR.NANTHARAT,19-10-25,B
LAW3010,"(LA310,LW313) BANKRUPTCY AND",2,TH,13:30,15:20,VPB 201,ASST.PROF.DR.NANTHARAT; DR.KANOK; ASST.PROF.PATTARAWAN; ASST.PROF.DR.CHOMPHUNUD,19-10-25,B
LAW3011,"(LA311,LW314) LAW OF EVIDENCE",2,F,9:30,11:20,LOB 2310,PROF.M.L.KRAILERK; ASSOC.PROF.PATCHARADA,28-10-25,B
LAW3011,"(LA311,LW314) LAW OF EVIDENCE",2,TU,9:30,11:20,VPB 401,PROF.M.L.KRAILERK; ASSOC.PROF.PATCHARADA; DR.PICH,28-10-25,B
LAW3012,"(LA312,LW312) ADMINISTRATIVE LAW",3,TU,7:30,9:20,KLB 501,ASSOC.PROF.DR.NAT; ASST.PROF.NITINUT; DR.WASIN,16-10-25,A
LAW3012,"(LA312,LW312) ADMINISTRATIVE LAW",3,M,9:30,11:20,KLB 401,ASSOC.PROF.DR.NAT; ASST.PROF.NITINUT; DR.WASIN; ASST.PROF.THITIPORN L.,16-10-25,A
LAW3016,"(LA316,LW318)ADMINISTRATIVE",3,TU,11:30,13:20,LOB 2302,ASST.PROF.THITIPORN L.,24-10-25,A
LAW3031,"(LA331,LW442) COMPARATIVE CRIMINAL LAW",3,TH,13:30,15:20,LOB 2405,,18-10-25,B
LAW3032,"(LA332,LW439)PROBLEMS IN CRIMINAL LAW",3,W,13:30,15:20,LOB 2401,ASST.PROF.NOPPONG,17-10-25,A
LAW3033,"(LA333,LW440) CRIMINOLOGY AND PENOLOGY",3,TU,9:30,11:20,LOB 2301,PROF.JARAN K.; ASSOC.PROF.PRATUENG; ASST.PROF.PATTARAWAN,28-10-25,B
LAW3034,"(LA334,LW441)FORENSIC MEDICINE",3,TH,13:30,15:20,LOB 2310,ASST.PROF.WORAWEE,15-10-25,B
LAW3035,"(LA335,LW443)CRIMINAL INQUIRY AND",3,M,11:30,13:20,LOB 2401,ASSOC.PROF.PRAMOTE,19-10-25,A
LAW3036,"(LA336,LW444) PROBLEMS IN CRIMINAL",3,TU,9:30,11:20,LOB 2404,ASST.PROF.DR.TEERANI,26-10-25,A
LAW3037,"(LA337,LW445 )PROBLEMS IN CIVIL PROCEDURE",3,W,13:30,15:20,LOB 2405,ASST.PROF.SOONTHORN; DR.PICH,18-10-25,B
LAW3038,"(LA338,LW437) LAW ON JUVENILE DELINQUENCY",3,W,13:30,15:20,LOB 2302,ASSOC.PROF.SUDHINI; ASSOC.PROF.PRATUENG,28-10-25,A
LAW3038,"(LA338,LW437) LAW ON JUVENILE DELINQUENCY",3,W,7:30,9:20,LOB 2305,ASSOC.PROF.SUDHINI; ASSOC.PROF.PRATUENG; ASSOC.PROF.PRAMOTE; ASST.PROF.NITINUT,28-10-25,A
LAW3039,"(LA339,LW410)COMPARATIVE CONSTITUTIONAL",3,W,9:30,11:20,LOB 2305,DR.WASIN,20-10-25,B
LAW3040,"(LA340,LW411) COMPARATIVE ADMINISTRATIVE",3,TU,11:30,13:20,LOB 2312,ASSOC.PROF.DR.NAT,25-10-25,B
LAW3041,ADMINISTRATIVE COURTS AND,3,TU,13:30,15:20,LOB 2305,ASST.PROF.NITINUT,22-10-25,B
LAW3042,"(LA342,LW461) LAW ON ADMINISTRATIVE",3,TH,11:30,13:20,LOB 2405,ASST.PROF.THITIPORN L.; DR.WASIN,17-10-25,B
LAW3043,"(LA343,LW417) LAW ON ADMINISTRATIVE OF STATE",3,TH,13:30,15:20,LOB 2306 PRAWEETHIDA,ASST.PROF.NITINUT,29-10-25,B
LAW3044,PERSONAL EXECUTIVE OF STATE AFFAIRS,3,TH,13:30,15:20,LOB 2201,ASST.PROF.KANOKWAN,27-10-25,A
LAW3045,ADMINISTRATIVE CONTRACTS,3,W,9:30,11:20,LOB 2312,,29-10-25,A
LAW3046,"(LA346,LW463)OFFICIAL INFORMATION LAW",3,TU,13:30,15:20,LOB 2312,ASSOC.PROF.DR.PHUNTHEP,25-10-25,A
LAW3047,PUBLIC ENTERPRISE LAW,3,W,11:30,13:20,LOB 2404,,18-10-25,A
LAW3048,SOCIOLOGY OF LAW,3,TU,13:30,15:20,LOB 2404,ASSOC.PROF.PRASERT,16-10-25,B
LAW3049,LAW ON PUBLIC SERVICE,3,TH,9:30,11:20,LOB 2405,ASST.PROF.THITIPORN L.,21-10-25,A
LAW3050,"(LA350, LW462) LAW ON CONSTITUTIONAL COURT",3,TH,13:30,15:20,LOB 2301,ASSOC.PROF.PATANA,21-10-25,B
LAW3051,"(LA351,LW421) PARLIAMENTARY LAW",3,TU,13:30,15:20,LOB 2313,DR.WASIN,25-10-25,A
LAW3052,"(LA352,LW412)LAW ON POLITICAL PARTIES",3,M,13:30,15:20,LOB 2306,ASSOC.PROF.PATANA,26-10-25,A
LAW3053,"(LA353,LW413) ELECTION LAW",3,TU,11:30,13:20,LOB 2404,,24-10-25,A
LAW3054,"(LA354,LW404)FINANCIAL INSTITUTION LAW",3,M,9:30,11:20,LOB 2401,ASSOC.PROF.DR.POOM; ASSOC.PROF.PATANA; ASST.PROF.DR.SATCHAWAT,16-10-25,A
LAW3055,ECONOMIC CRIME,3,W,15:30,17:20,LOB 2305,ASST.PROF.DR.PORNPROM,24-10-25,A
LAW3056,"(LA349,LW460)LAW OF ARBITRATION",3,W,13:30,15:20,LOB 2312,DR.PORNPAT,26-10-25,B
LAW3057,INTRODUCTION TO ROMAN LAW,3,TU,11:30,13:20,LOB 2405,ASST.PROF.NATKRITTA,25-10-25,B
LAW3062,COMPARATIVE BUSINESS LAW,3,W,13:30,15:20,LOB 2301,ASST.PROF.DR.TEERANI; ASST.PROF.DR.SLIN,17-10-25,A
LAW3063,MAJOR BUSINESS CONTRACTS,3,TH,13:30,15:20,LOB 2305,,27-10-25,B
LAW3065,COUNSEL FOR PROBLEMS IN BUSINESS,3,W,9:30,11:20,LOB 2405,ASST.PROF.SIRIPORN,26-10-25,B
LAW3066,PRINCIPLE OF PUBLIC PROCEDURE LAW,3,W,13:30,15:20,VPB 401,ASSOC.PROF.DR.NAT; DR.WASIN,15-10-25,A
LAW3066,PRINCIPLE OF PUBLIC PROCEDURE LAW,3,TH,9:30,11:20,VPB 501,ASSOC.PROF.DR.NAT; DR.WASIN; ASSOC.PROF.DR.PHUNTHEP; ASSOC.PROF.DR.PAWARIT,15-10-25,A
LAW3101,CRIMINAL LAW 3,2,TU,13:30,15:20,KLB 201,ASSOC.PROF.SUDHINI,20-10-25,A
LAW3101,CRIMINAL LAW 3,2,W,15:30,17:20,KLB 501,ASSOC.PROF.SUDHINI; ASSOC.PROF.RUANGYOTE; ASSOC.PROF.JARAL L.; ASST.PROF.DR.CHANOKPORN,20-10-25,A
LAW3102,"CIVIL AND COMMERCIAL CODE : PARTNERSHIPS,",2,M,13:30,15:20,KLB 401,ASSOC.PROF.PIMJAI; ASST.PROF.DR.RATTHASAK,29-10-25,B
LAW3102,"CIVIL AND COMMERCIAL CODE : PARTNERSHIPS,",2,M,11:30,13:20,VKB 301,ASSOC.PROF.PIMJAI; ASST.PROF.DR.RATTHASAK; ASSOC.PROF.TEERA; ASST.PROF.DR.SITTIPAK,29-10-25,B
LAW3103,CIVIL AND COMMERCIAL CODE : FAMILY,3,TU,9:30,11:20,VKB 301,ASST.PROF.DR.DONAPORN,15-10-25,A
LAW3103,CIVIL AND COMMERCIAL CODE : FAMILY,3,M,7:30,9:20,VKB 501,ASST.PROF.DR.DONAPORN; ASST.PROF.SIRIPORN; ASST.PROF.DR.NANTHARAT,15-10-25,A
LAW3104,LAW ON COURT ORGANIZATION,2,W,11:30,13:20,VKB 301,ASST.PROF.DR.PORNPROM,17-10-25,B
LAW3104,LAW ON COURT ORGANIZATION,2,TH,11:30,13:20,KLB 301,ASST.PROF.DR.PORNPROM; ASSOC.PROF.PATCHARADA,17-10-25,B
LAW3105,CIVIL PROCEDURE CODE 1,3,F,13:30,15:20,VKB 401,DR.PICH,28-10-25,A
LAW3105,CIVIL PROCEDURE CODE 1,3,W,7:30,9:20,VPB 301,DR.PICH; ASST.PROF.SOONTHORN; ASST.PROF.DR.NANTHARAT,28-10-25,A
LAW3106,CRIMINAL PROCEDURE CODE 1,3,TU,11:30,13:20,VKB 301,,24-10-25,B
LAW3106,CRIMINAL PROCEDURE CODE 1,3,TH,9:30,11:20,VPB 401,ASST.PROF.DR.TEERANI; ASST.PROF.PATTARAWAN,24-10-25,B
LAW3107,CIVIL PROCEDURE CODE 2,2,W,13:30,15:20,VPB 301,ASST.PROF.DR.NANTHARAT,18-10-25,B
LAW3107,CIVIL PROCEDURE CODE 2,2,TH,13:30,15:20,KLB 401,ASST.PROF.DR.NANTHARAT; DR.PICH,18-10-25,B
LAW3108,CRIMINAL PROCEDURE CODE 2,2,W,9:30,11:20,VKB 501,ASST.PROF.DR.TEERANI,29-10-25,A
LAW3108,CRIMINAL PROCEDURE CODE 2,2,TH,9:30,11:20,VPB 301,ASST.PROF.DR.TEERANI; ASST.PROF.PATTARAWAN,29-10-25,A
LAW3109,CIVIL AND COMMERCIAL CODE : SUCCESSION,2,TH,9:30,11:20,VPB 201 METINEE,ASST.PROF.DR.PREEDA,19-10-25,A
LAW3109,CIVIL AND COMMERCIAL CODE : SUCCESSION,2,M,11:30,13:20,VPB 501,ASST.PROF.DR.PREEDA; ASST.PROF.SIRIPORN; ASST.PROF.DR.NANTHARAT,19-10-25,A
LAW3110,BANKRUPTCY AND REORGANIZATION LAW,2,TU,13:30,15:20,VKB 501,ASST.PROF.DR.NANTHARAT,19-10-25,B
LAW3110,BANKRUPTCY AND REORGANIZATION LAW,2,TH,13:30,15:20,VPB 201,ASST.PROF.DR.NANTHARAT; DR.KANOK; ASST.PROF.PATTARAWAN; ASST.PROF.DR.CHOMPHUNUD,19-10-25,B
LAW3111,LAW OF EVIDENCE,2,F,9:30,11:20,LOB 2310,PROF.M.L.KRAILERK; ASSOC.PROF.PATCHARADA,28-10-25,B
LAW3111,LAW OF EVIDENCE,2,TU,9:30,11:20,VPB 401,PROF.M.L.KRAILERK; ASSOC.PROF.PATCHARADA; DR.PICH,28-10-25,B
LAW3112,ADMINISTRATIVE LAW,3,TU,7:30,9:20,KLB 501,ASSOC.PROF.DR.NAT; ASST.PROF.NITINUT; DR.WASIN,16-10-25,A
LAW3112,ADMINISTRATIVE LAW,3,M,9:30,11:20,KLB 401,ASSOC.PROF.DR.NAT; ASST.PROF.NITINUT; DR.WASIN; ASST.PROF.THITIPORN L.,16-10-25,A
LAW3116,ADMINISTRATIVE LAW,3,TU,11:30,13:20,LOB 2302,ASST.PROF.THITIPORN L.,24-10-25,A
LAW3117,PRINCIPLE OF PUBLIC PROCEDURE LAW,2,W,13:30,15:20,VPB 401,ASSOC.PROF.DR.NAT; DR.WASIN,15-10-25,A
LAW3117,PRINCIPLE OF PUBLIC PROCEDURE LAW,2,TH,9:30,11:20,VPB 501,ASSOC.PROF.DR.NAT; DR.WASIN; ASSOC.PROF.DR.PHUNTHEP; ASSOC.PROF.DR.PAWARIT,15-10-25,A
LAW3131,COMPARATIVE CRIMINAL LAW,3,TH,13:30,15:20,LOB 2405,,18-10-25,B
LAW3132,PROBLEMS IN CRIMINAL LAW,3,W,13:30,15:20,LOB 2401,ASST.PROF.NOPPONG,17-10-25,A
LAW3133,CRIMINOLOGY AND PENOLOGY,3,TU,9:30,11:20,LOB 2301,PROF.JARAN K.; ASSOC.PROF.PRATUENG; ASST.PROF.PATTARAWAN,28-10-25,B
LAW3134,FORENSIC MEDICINE,3,TH,13:30,15:20,LOB 2310,ASST.PROF.WORAWEE,15-10-25,B
LAW3135,CRIMINAL INQUIRY AND INTERROGATION,3,M,11:30,13:20,LOB 2401,ASSOC.PROF.PRAMOTE,19-10-25,A
LAW3136,PROBLEMS IN CRIMINAL PROCEDURE LAW,3,TU,9:30,11:20,LOB 2404,ASST.PROF.DR.TEERANI,26-10-25,A
LAW3137,PROBLEMS IN CIVIL PROCEDURE LAW,3,W,13:30,15:20,LOB 2405,ASST.PROF.SOONTHORN; DR.PICH,18-10-25,B
LAW3138,LAW ON JUVENILE DELINQUENCY AND,3,W,13:30,15:20,LOB 2302,ASSOC.PROF.SUDHINI; ASSOC.PROF.PRATUENG,28-10-25,A
LAW3138,LAW ON JUVENILE DELINQUENCY AND,3,W,7:30,9:20,LOB 2305,ASSOC.PROF.SUDHINI; ASSOC.PROF.PRATUENG; ASSOC.PROF.PRAMOTE; ASST.PROF.NITINUT,28-10-25,A
LAW3139,COMPARATIVE CONSTITUTIONAL LAW,3,W,9:30,11:20,LOB 2305,DR.WASIN,20-10-25,B
LAW3140,COMPARATIVE CONSTITUTIONAL LAW,3,TU,11:30,13:20,LOB 2312,ASSOC.PROF.DR.NAT,25-10-25,B
LAW3141,ADMINISTRATIVE COURTS AND ADMINISTRATIVE,3,TU,13:30,15:20,LOB 2305,ASST.PROF.NITINUT,22-10-25,B
LAW3142,LAW ON ADMINISTRATIVE PROCEDURE AND,3,TH,11:30,13:20,LOB 2405,ASST.PROF.THITIPORN L.; DR.WASIN,17-10-25,B
LAW3143,LAW ON ADMINISTRATIVE OF STATE AFFAIRS,3,TH,13:30,15:20,LOB 2306,ASST.PROF.NITINUT,29-10-25,B
LAW3144,PERSONAL EXECUTIVE OF STATE AFFAIRS,3,TH,13:30,15:20,LOB 2201,ASST.PROF.KANOKWAN,27-10-25,A
LAW3145,ADMINISTRATIVE CONTRACTS,3,W,9:30,11:20,LOB 2312,,29-10-25,A
LAW3146,OFFICAL INFORMATION LAW,3,TU,13:30,15:20,LOB 2312,ASSOC.PROF.DR.PHUNTHEP,25-10-25,A
LAW3147,PUBLIC ENTERPRISE LAW,3,W,11:30,13:20,LOB 2404,,18-10-25,A
LAW3148,SOCIOLOGY OF LAW,3,TU,13:30,15:20,LOB 2404,ASSOC.PROF.PRASERT,16-10-25,B
LAW3149,LAW ON PUBLIC SERVICE,3,TH,9:30,11:20,LOB 2405,ASST.PROF.THITIPORN L.,21-10-25,A
LAW3150,LAW ON CONSTITUTIONAL COURT,3,TH,13:30,15:20,LOB 2301,ASSOC.PROF.PATANA,21-10-25,B
LAW3151,PARLIAMENTARY LAW,3,TU,13:30,15:20,LOB 2313,DR.WASIN,25-10-25,A
LAW3152,LAW ON POLITICAL PARTIES,3,M,13:30,15:20,LOB 2306,ASSOC.PROF.PATANA,26-10-25,A
LAW3153,ELECTION LAW,3,TU,11:30,13:20,LOB 2404,,24-10-25,A
LAW3154,FINANCIAL INSTITUTION LAW,3,M,9:30,11:20,LOB 2401,ASSOC.PROF.DR.POOM; ASSOC.PROF.PATANA; ASST.PROF.DR.SATCHAWAT,16-10-25,A
LAW3155,ECONONMIC CRIME,3,W,15:30,17:20,LOB 2305,ASST.PROF.DR.PORNPROM,24-10-25,A
LAW3156,ARBITRATION,3,W,13:30,15:20,LOB 2312,DR.PORNPAT,26-10-25,B
LAW3157,ROMAN LAW,3,TU,11:30,13:20,LOB 2405,ASST.PROF.NATKRITTA,25-10-25,B
LAW3162,COMPERATIVE BUSINESS LAW,3,W,13:30,15:20,LOB 2301,ASST.PROF.DR.TEERANI; ASST.PROF.DR.SLIN,17-10-25,A
LAW3163,MAJOR BUSINESS CONTRACTS,3,TH,13:30,15:20,LOB 2305,,27-10-25,B
LAW3165,INTRODUCTION TO LEGAL COUNSELING FOR,3,W,9:30,11:20,LOB 2405,ASST.PROF.SIRIPORN,26-10-25,B
LAW3167,INSURANCE BUSINESS LAW,3,TU,13:30,15:20,LOB 2306,ASST.PROF.KANOKWAN,25-10-25,A
LAW3170,MOOT COURT 1,3,W,11:30,13:20,LOB 2201,,18-10-25,A
LAW4001,LAW ON INCOME TAX,2,W,15:30,17:20,KLB 201,ASST.PROF.DR.RATTHASAK,24-10-25,B
LAW4001,LAW ON INCOME TAX,2,TH,13:30,15:20,VKB 401,ASST.PROF.DR.RATTHASAK; ASSOC.PROF.PATCHARADA,24-10-25,B
LAW4002,LAWYER PRACTICE AND LEGAL DOCUMENT SEC. 1,2,TH,9:30,11:20,VKB 301,DR.THAWAN; ASSOC.PROF.PATCHARADA; ASST.PROF.DR.RATTHASAK,17-10-25,A
LAW4002,LAWYER PRACTICE AND LEGAL DOCUMENT SEC. 1,2,M,15:30,17:20,KLB 201,DR.THAWAN; ASSOC.PROF.PATCHARADA; ASST.PROF.DR.RATTHASAK,17-10-25,A
LAW4003,"(LA403,LW403)PUBLIC INTERNATIONAL LAW",3,M,11:30,13:20,KLB 201,ASST.PROF.PATTHARA,19-10-25,A
LAW4003,"(LA403,LW403)PUBLIC INTERNATIONAL LAW",3,TH,11:30,13:20,KLB 501,ASST.PROF.PATTHARA; ASST.PROF.CHANANPHON,19-10-25,A
LAW4004,"(LA404,LW401)LABOUR AND SOCIAL SECURITY LAW SEC. 1",3,M,9:30,11:20,KLB 301,ASST.PROF.DR.PREEDA,16-10-25,A
LAW4004,"(LA404,LW401)LABOUR AND SOCIAL SECURITY LAW SEC. 1",3,W,11:30,13:20,KLB 201,ASST.PROF.DR.PREEDA; ASSOC.PROF.DR.PRAPHASRI; ASST.PROF.CHANANPHON,16-10-25,A
LAW4005,"LEGAL PROFESSION, ETHICS VISUAL",2,M,13:30,15:20,VKB 301,ASSOC.PROF.SUMATE,18-10-25,A
LAW4005,"LEGAL PROFESSION, ETHICS VISUAL",2,TU,11:30,13:20,VKB 401,ASSOC.PROF.SUMATE; ASST.PROF.DR.CHANOKPORN; ASST.PROF.DR.DONAPORN,18-10-25,A
LAW4006,"(LA406,LW405) PRIVATE AND CRIMINAL",3,TH,13:30,15:20,VKB 501,ASST.PROF.DR.SLIN,18-10-25,B
LAW4006,"(LA406,LW405) PRIVATE AND CRIMINAL",3,TU,15:30,17:20,VPB 201,ASST.PROF.DR.SLIN; ASSOC.PROF.DR.MALLIKA,18-10-25,B
LAW4007,"(LA407,LW201) PHILOSOPHY OF LAW",2,TH,9:30,11:20,LOB 2201,PROF.JARAN K.,22-10-25,B
LAW4007,"(LA407,LW201) PHILOSOPHY OF LAW",2,TH,11:30,13:20,VKB 501,PROF.JARAN K.; ASSOC.PROF.DR.PRAPHASRI; ASSOC.PROF.DR.PAWARIT; DR.WORAPOJ,22-10-25,B
LAW4007,"(LA407,LW201) PHILOSOPHY OF LAW",2,TU,11:30,13:20,VPB 401,PROF.JARAN K.; ASSOC.PROF.DR.PRAPHASRI; ASSOC.PROF.DR.PAWARIT; DR.WORAPOJ; ASSOC.PROF.PRASERT; ASSOC.PROF.DR.PHUNTHEP,22-10-25,B
LAW4008,LAND LAW,2,TU,15:30,17:20,KLB 301,ASST.PROF.DR.SATCHAWAT,28-10-25,B
LAW4008,LAND LAW,2,W,13:30,15:20,VKB 501,ASST.PROF.DR.SATCHAWAT; ASSOC.PROF.RUANGYOTE,28-10-25,B
LAW4009,LAW ON INTELLECTUAL PROPERTY 1,2,TU,13:30,15:20,VKB 301,ASST.PROF.SOONTHORN; ASST.PROF.NATKRITTA,15-10-25,B
LAW4009,LAW ON INTELLECTUAL PROPERTY 1,2,TH,11:30,13:20,VPB 501,ASST.PROF.SOONTHORN; ASST.PROF.NATKRITTA; ASST.PROF.PRAEWPAN,15-10-25,B
